plotAtomStateLine    1109    54    1    4    1    16    59    0    0    0    0    67    2    0    4    8    60    1    0    0    7    48    2    0    1    3    73    0    0    0    0    
plotAtomStateLine    1119    53    2    3    1    17    58    0    0    0    0    67    1    0    4    9    59    1    0    0    9    47    3    0    1    4    73    0    0    0    0    
plotAtomStateLine    1129    52    2    2    1    19    58    0    0    0    0    66    2    0    4    10    59    1    0    0    9    47    3    0    1    6    73    0    0    0    0    
plotAtomStateLine    1139    52    2    4    1    17    57    0    0    0    0    66    2    0    4    10    59    1    0    1    6    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1149    52    2    4    1    17    57    0    0    0    0    66    1    0    4    11    58    2    0    1    7    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1159    51    3    3    1    18    57    0    0    0    0    66    1    0    4    11    58    2    0    1    7    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1169    50    3    2    1    20    57    0    0    0    0    66    1    0    4    11    57    3    0    1    8    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1179    50    3    2    1    20    57    0    0    0    0    65    1    0    4    11    57    3    0    1    8    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1189    50    2    2    1    21    57    0    0    0    0    65    2    0    4    12    57    3    0    1    8    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1199    49    3    1    1    22    57    0    0    0    0    63    2    0    4    12    57    3    0    1    8    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1209    49    2    1    1    23    57    0    0    0    0    63    3    0    4    13    57    3    0    1    8    47    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1219    49    1    1    1    24    57    0    0    0    0    63    2    0    4    14    55    5    0    1    9    46    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1229    48    2    0    1    25    57    0    0    0    0    62    2    0    4    14    54    5    0    1    10    45    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1239    48    0    0    1    27    57    0    0    0    0    62    3    0    4    15    54    6    0    1    11    45    1    0    2    3    73    0    0    0    0    
plotAtomStateLine    1249    48    0    0    1    27    57    0    0    0    0    62    3    0    4    15    54    5    0    1    12    44    2    0    2    4    73    0    0    0    0    
